Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr05,2088872,2088981,Chr05,20902445,20903818,4,ZS05g0473400,ZS05g0473500
Chr05,2090244,2090381,Chr05,20913681,20915836,5,ZS05g0473500,ZS05g0473600
Chr05,2092957,2093088,Chr05,20940789,20942349,4,ZS05g0473800,ZS05g0473900
Chr05,2102782,2102930,Chr05,21045517,21047003,5,ZS05g0476000,ZS05g0476800
Chr05,2103014,2103106,Chr05,21045517,21047003,4,ZS05g0476100,ZS05g0476800
Chr05,2104551,2104700,Chr05,21060565,21062404,6,ZS05g0476800,ZS05g0477000
Chr05,2105201,2105375,Chr05,21060565,21062404,4,ZS05g0476900,ZS05g0477000
Chr05,2106056,2106240,Chr05,21070492,21071730,7,ZS05g0477000,ZS05g0477100
Chr05,2106056,2106240,Chr05,21075373,21076921,4,ZS05g0477000,ZS05g0477200
Chr05,2113413,2113587,Chr05,21146553,21147955,4,ZS05g0478000,ZS05g0478100
Chr05,2121684,2121854,Chr05,21230930,21232169,8,ZS05g0479300,ZS05g0479700
Chr05,2124160,2124310,Chr05,21268453,21269769,5,ZS05g0489700,ZS05g0490000
Chr05,2126845,2126976,Chr05,21324321,21327175,4,ZS05g0490000,ZS05g0490500
Chr05,2128646,2128777,Chr05,21324321,21327175,6,ZS05g0490100,ZS05g0490500
Chr05,2129317,2129512,Chr05,21312109,21313451,7,ZS05g0490200,ZS05g0490400
Chr05,2129317,2129512,Chr05,21324321,21327175,6,ZS05g0490200,ZS05g0490500
Chr05,2131210,2131345,Chr05,21324321,21327175,11,ZS05g0490400,ZS05g0490500
Chr05,2142165,2142311,Chr05,21454918,21456451,4,ZS05g0491800,ZS05g0492400
Chr05,2143978,2144213,Chr05,21450132,21451483,5,ZS05g0492100,ZS05g0492300
Chr05,2143978,2144213,Chr05,21454918,21456451,4,ZS05g0492100,ZS05g0492400
Chr05,2145013,2145148,Chr05,21463860,21466016,8,ZS05g0492300,ZS05g0492500
Chr05,2145491,2145645,Chr05,21463860,21466016,4,ZS05g0492400,ZS05g0492500
Chr05,2150576,2150664,Chr05,21514640,21516171,4,ZS05g0493300,ZS05g0493500
Chr05,2151464,2151617,Chr05,21525695,21528203,6,ZS05g0493500,ZS05g0493700
Chr05,2153061,2153135,Chr05,21545318,21546210,5,ZS05g0493800,ZS05g0494000
Chr05,2154531,2154621,Chr05,21580913,21583723,5,ZS05g0494000,ZS05g0494800
Chr05,2157041,2157184,Chr05,21580913,21583723,17,ZS05g0494700,ZS05g0494800
Chr05,2171068,2171159,Chr05,21724088,21725378,5,ZS05g0506200,ZS05g0506400
Chr05,2171856,2172034,Chr05,21798425,21800533,4,ZS05g0506200,ZS05g0507300
Chr05,2178427,2178560,Chr05,21798425,21800533,6,ZS05g0507100,ZS05g0507300
Chr05,2179842,2180053,Chr05,21808285,21809885,6,ZS05g0507300,ZS05g0507600
Chr05,2179842,2180053,Chr05,21819322,21820896,4,ZS05g0507300,ZS05g0507900
Chr05,2181932,2182089,Chr05,21831288,21832893,9,ZS05g0507900,ZS05g0508200
Chr05,2183391,2183503,Chr05,21846091,21847678,5,ZS05g0508300,ZS05g0508500
Chr05,2183391,2183503,Chr05,21851793,21853303,5,ZS05g0508300,ZS05g0508600
Chr05,2183391,2183503,Chr05,21877139,21880009,5,ZS05g0508300,ZS05g0509300
Chr05,2183932,2184080,Chr05,21851793,21853303,9,ZS05g0508400,ZS05g0508600
Chr05,2183932,2184080,Chr05,21858429,21860917,6,ZS05g0508400,ZS05g0508700
Chr05,2183932,2184080,Chr05,21863351,21864835,4,ZS05g0508400,ZS05g0508800
Chr05,2183932,2184080,Chr05,21869880,21871157,4,ZS05g0508400,ZS05g0508900
Chr05,2183932,2184080,Chr05,21877139,21880009,5,ZS05g0508400,ZS05g0509300
Chr05,2184609,2184767,Chr05,21858429,21860917,10,ZS05g0508500,ZS05g0508700
Chr05,2184609,2184767,Chr05,21869880,21871157,4,ZS05g0508500,ZS05g0508900
Chr05,2184609,2184767,Chr05,21877139,21880009,7,ZS05g0508500,ZS05g0509300
Chr05,2185179,2185330,Chr05,21858429,21860917,4,ZS05g0508600,ZS05g0508700
Chr05,2185179,2185330,Chr05,21863351,21864835,5,ZS05g0508600,ZS05g0508800
Chr05,2185179,2185330,Chr05,21877139,21880009,5,ZS05g0508600,ZS05g0509300
Chr05,2185842,2186091,Chr05,21869880,21871157,7,ZS05g0508700,ZS05g0508900
Chr05,2185842,2186091,Chr05,21877139,21880009,16,ZS05g0508700,ZS05g0509300
Chr05,2185842,2186091,Chr05,21881703,21883290,4,ZS05g0508700,ZS05g0509400
Chr05,2186335,2186483,Chr05,21877139,21880009,5,ZS05g0508800,ZS05g0509300
Chr05,2186988,2187115,Chr05,21881703,21883290,4,ZS05g0508900,ZS05g0509400
Chr05,2186988,2187115,Chr05,21890528,21892814,6,ZS05g0508900,ZS05g0509500
Chr05,2187713,2188000,Chr05,21890528,21892814,6,ZS05g0509300,ZS05g0509500
Chr05,2187713,2188000,Chr05,21921202,21922646,6,ZS05g0509300,ZS05g0509700
Chr05,2187713,2188000,Chr05,21926561,21927643,4,ZS05g0509300,ZS05g0509700
Chr05,2187713,2188000,Chr05,21928069,21929425,4,ZS05g0509300,ZS05g0509700
Chr05,2187713,2188000,Chr05,21989694,21990529,4,ZS05g0509300,ZS05g0510500
Chr05,2188170,2188329,Chr05,21890528,21892814,10,ZS05g0509400,ZS05g0509500
Chr05,2188170,2188329,Chr05,21905711,21907453,5,ZS05g0509400,ZS05g0509600
Chr05,2188170,2188329,Chr05,21921202,21922646,4,ZS05g0509400,ZS05g0509700
Chr05,2189052,2189281,Chr05,21905711,21907453,13,ZS05g0509500,ZS05g0509600
Chr05,2189052,2189281,Chr05,21909425,21911204,7,ZS05g0509500,ZS05g0509600
Chr05,2189052,2189281,Chr05,21921202,21922646,9,ZS05g0509500,ZS05g0509700
Chr05,2189052,2189281,Chr05,21934132,21935905,4,ZS05g0509500,ZS05g0509800
Chr05,2190942,2191120,Chr05,21921202,21922646,7,ZS05g0509600,ZS05g0509700
Chr05,2192120,2192264,Chr05,21930895,21932127,8,ZS05g0509700,ZS05g0509750
Chr05,2192120,2192264,Chr05,21934132,21935905,4,ZS05g0509700,ZS05g0509800
Chr05,2192120,2192264,Chr05,21957221,21959055,5,ZS05g0509700,ZS05g0510100
Chr05,2192806,2192942,Chr05,21939956,21942002,7,ZS05g0509700,ZS05g0509900
Chr05,2192806,2192942,Chr05,21957221,21959055,7,ZS05g0509700,ZS05g0510100
Chr05,2193089,2193212,Chr05,21939956,21942002,6,ZS05g0509750,ZS05g0509900
Chr05,2193089,2193212,Chr05,21957221,21959055,4,ZS05g0509750,ZS05g0510100
Chr05,2193413,2193590,Chr05,21951844,21952447,4,ZS05g0509800,ZS05g0510000
Chr05,2193413,2193590,Chr05,21957221,21959055,8,ZS05g0509800,ZS05g0510100
Chr05,2193995,2194200,Chr05,21951844,21952447,6,ZS05g0509900,ZS05g0510000
Chr05,2193995,2194200,Chr05,21957221,21959055,8,ZS05g0509900,ZS05g0510100
Chr05,2193995,2194200,Chr05,21989694,21990529,4,ZS05g0509900,ZS05g0510500
Chr05,2201206,2201823,Chr05,22042841,22044815,4,ZS05g0510900,ZS05g0511300
Chr05,2204284,2204481,Chr05,22052741,22054078,4,ZS05g0511300,ZS05g0511500
Chr05,2204284,2204481,Chr05,22059337,22061479,4,ZS05g0511300,ZS05g0511600
Chr05,2204284,2204481,Chr05,22069889,22071115,4,ZS05g0511300,ZS05g0511800
Chr05,2204775,2204879,Chr05,22059337,22061479,4,ZS05g0511400,ZS05g0511600
Chr05,2205274,2205407,Chr05,22063181,22065251,6,ZS05g0511500,ZS05g0511700
Chr05,2205274,2205407,Chr05,22073127,22074634,4,ZS05g0511500,ZS05g0511900
Chr05,2205274,2205407,Chr05,22081640,22083407,5,ZS05g0511500,ZS05g0512000
Chr05,2205933,2206147,Chr05,22069889,22071115,5,ZS05g0511600,ZS05g0511800
Chr05,2205933,2206147,Chr05,22073127,22074634,7,ZS05g0511600,ZS05g0511900
Chr05,2205933,2206147,Chr05,22081640,22083407,6,ZS05g0511600,ZS05g0512000
Chr05,2206318,2206525,Chr05,22073127,22074634,6,ZS05g0511700,ZS05g0511900
Chr05,2206318,2206525,Chr05,22081640,22083407,4,ZS05g0511700,ZS05g0512000
Chr05,2206318,2206525,Chr05,22097036,22102500,4,ZS05g0511700,ZS05g0512300
Chr05,2206988,2207111,Chr05,22081640,22083407,7,ZS05g0511800,ZS05g0512000
Chr05,2207312,2207463,Chr05,22081640,22083407,12,ZS05g0511900,ZS05g0512000
Chr05,2208164,2208340,Chr05,22093152,22095003,5,ZS05g0512000,ZS05g0512200
Chr05,2209703,2210250,Chr05,22115749,22117042,5,ZS05g0512300,ZS05g0512600
Chr05,2209703,2210250,Chr05,22126709,22128793,5,ZS05g0512300,ZS05g0512700
Chr05,2211574,2211704,Chr05,22126709,22128793,5,ZS05g0512600,ZS05g0512700
Chr05,2212670,2212879,Chr05,22137555,22138736,4,ZS05g0512700,ZS05g0512800
Chr05,2212670,2212879,Chr05,22139925,22140822,4,ZS05g0512700,ZS05g0512800
Chr05,2214136,2214211,Chr05,22152825,22154047,5,ZS05g0512900,ZS05g0513300
Chr05,2214956,2215131,Chr05,22167950,22168617,4,ZS05g0513200,ZS05g0513700
Chr05,2218232,2218372,Chr05,22205731,22207563,6,ZS05g0513900,ZS05g0514200
Chr05,2218232,2218372,Chr05,22234369,22236748,7,ZS05g0513900,ZS05g0514400
Chr05,2224915,2225068,Chr05,22301187,22302309,4,ZS05g0514600,ZS05g0515800
Chr05,2229726,2229825,Chr05,22314486,22316701,4,ZS05g0515700,ZS05g0515900
Chr05,2230118,2230230,Chr05,22314486,22316701,6,ZS05g0515800,ZS05g0515900
Chr05,2231448,2231670,Chr05,22330768,22332254,9,ZS05g0515900,ZS05g0516100
Chr05,2231448,2231670,Chr05,22337056,22338601,4,ZS05g0515900,ZS05g0516300
Chr05,2231448,2231670,Chr05,22359523,22361282,4,ZS05g0515900,ZS05g0516800
Chr05,2231966,2232169,Chr05,22330768,22332254,7,ZS05g0516000,ZS05g0516100
Chr05,2231966,2232169,Chr05,22337056,22338601,4,ZS05g0516000,ZS05g0516300
Chr05,2236715,2236898,Chr05,22376003,22378179,5,ZS05g0516900,ZS05g0517300
Chr05,2237600,2237817,Chr05,22401857,22404554,5,ZS05g0517300,ZS05g0518000
Chr05,2250255,2250417,Chr05,22512091,22513680,7,ZS05g0519600,ZS05g0519900
Chr05,2270453,2270598,Chr05,22721511,22722879,6,ZS05g0532500,ZS05g0532700
Chr05,2286634,2286776,Chr05,22879365,22881959,4,ZS05g0533700,ZS05g0534000
Chr05,2287677,2287814,Chr05,22891835,22893341,6,ZS05g0533900,ZS05g0534300
Chr05,2289183,2289334,Chr05,22903498,22905200,10,ZS05g0534300,ZS05g0534400
Chr05,2289183,2289334,Chr05,22942035,22943398,5,ZS05g0534300,ZS05g0535400
Chr05,2290349,2290520,Chr05,22930127,22931404,4,ZS05g0534400,ZS05g0535200
Chr05,2290349,2290520,Chr05,22934320,22935382,4,ZS05g0534400,ZS05g0535300
Chr05,2290865,2291007,Chr05,22930127,22931404,7,ZS05g0534500,ZS05g0535200
Chr05,2296680,2296770,Chr05,22982299,22983938,5,ZS05g0536000,ZS05g0536400
Chr05,2297407,2297553,Chr05,22982299,22983938,5,ZS05g0536200,ZS05g0536400
Chr05,2297407,2297553,Chr05,22990981,22993039,4,ZS05g0536200,ZS05g0536500
Chr05,2297407,2297553,Chr05,23002401,23004122,5,ZS05g0536200,ZS05g0536800
Chr05,2298229,2298393,Chr05,22990981,22993039,8,ZS05g0536400,ZS05g0536500
Chr05,2298229,2298393,Chr05,22998033,23000270,5,ZS05g0536400,ZS05g0536700
Chr05,2298229,2298393,Chr05,23009324,23011958,4,ZS05g0536400,ZS05g0536900
Chr05,2299098,2299303,Chr05,23002401,23004122,6,ZS05g0536500,ZS05g0536800
Chr05,2299098,2299303,Chr05,23009324,23011958,9,ZS05g0536500,ZS05g0536900
Chr05,2300240,2300412,Chr05,23009324,23011958,7,ZS05g0536800,ZS05g0536900
Chr05,2300932,2301195,Chr05,23019553,23020786,8,ZS05g0536900,ZS05g0537000
Chr05,2303677,2303801,Chr05,23046005,23047601,4,ZS05g0537200,ZS05g0537300
Chr05,2304600,2304760,Chr05,23104436,23105449,5,ZS05g0537300,ZS05g0538400
Chr05,2309125,2309311,Chr05,23099877,23101996,4,ZS05g0538100,ZS05g0538300
Chr05,2314182,2314292,Chr05,23153330,23154916,6,ZS05g0538900,ZS05g0539100
Chr05,2314865,2314977,Chr05,23192382,23194466,4,ZS05g0539000,ZS05g0539800
Chr05,2315333,2315491,Chr05,23183492,23185436,4,ZS05g0539100,ZS05g0539700
Chr05,2315333,2315491,Chr05,23192382,23194466,4,ZS05g0539100,ZS05g0539800
Chr05,2318349,2318543,Chr05,23192382,23194466,22,ZS05g0539700,ZS05g0539800
Chr05,2318349,2318543,Chr05,23198498,23200985,12,ZS05g0539700,ZS05g0539900
Chr05,2332990,2333133,Chr05,23340661,23341415,5,ZS05g0541700,ZS05g0541800
Chr05,2332990,2333133,Chr05,23343352,23344857,5,ZS05g0541700,ZS05g0541900
Chr05,2334335,2334485,Chr05,23352369,23353601,4,ZS05g0541900,ZS05g0542200
Chr05,2334335,2334485,Chr05,23364964,23366964,4,ZS05g0541900,ZS05g0542400
Chr05,2335236,2335360,Chr05,23364964,23366964,9,ZS05g0542200,ZS05g0542400
Chr05,2336496,2336696,Chr05,23380319,23381887,5,ZS05g0542400,ZS05g0542700
Chr05,2338031,2338188,Chr05,23389949,23390761,6,ZS05g0542700,ZS05g0543000
Chr05,2349244,2349462,Chr05,23513283,23514829,4,ZS05g0544300,ZS05g0544600
Chr05,2349834,2349970,Chr05,23508355,23509837,4,ZS05g0544400,ZS05g0544600
Chr05,2349834,2349970,Chr05,23528354,23529509,4,ZS05g0544400,ZS05g0545000
Chr05,2350835,2350983,Chr05,23524323,23528541,5,ZS05g0544600,ZS05g0544900
Chr05,2351328,2351482,Chr05,23524323,23528541,4,ZS05g0544600,ZS05g0544900
Chr05,2351710,2351824,Chr05,23524323,23528541,4,ZS05g0544700,ZS05g0544900
Chr05,2352835,2352950,Chr05,23537009,23538277,8,ZS05g0545000,ZS05g0545100
Chr05,2365442,2365820,Chr05,23662684,23664634,7,ZS05g0547400,ZS05g0547700
Chr05,2365442,2365820,Chr05,23694891,23696507,6,ZS05g0547400,ZS05g0548500
Chr05,2365442,2365820,Chr05,23699879,23703894,4,ZS05g0547400,ZS05g0548600
Chr05,2366268,2366463,Chr05,23694891,23696507,5,ZS05g0547700,ZS05g0548500
Chr05,2366268,2366463,Chr05,23699879,23703894,6,ZS05g0547700,ZS05g0548600
Chr05,2366268,2366463,Chr05,23711211,23713206,4,ZS05g0547700,ZS05g0549000
Chr05,2369489,2369650,Chr05,23706248,23706774,5,ZS05g0548500,ZS05g0548700
Chr05,2369987,2370389,Chr05,23711211,23713206,7,ZS05g0548600,ZS05g0549000
Chr05,2382638,2382808,Chr05,23851279,23853213,4,ZS05g0550400,ZS05g0550800
Chr05,2383299,2383446,Chr05,23851279,23853213,7,ZS05g0550600,ZS05g0550800
Chr05,2389863,2390031,Chr05,23912538,23914153,6,ZS05g0551700,ZS05g0552000
Chr05,2389863,2390031,Chr05,23936351,23939535,5,ZS05g0551700,ZS05g0552000
Chr05,2390485,2390663,Chr05,23936351,23939535,5,ZS05g0551900,ZS05g0552000
Chr05,2393635,2393953,Chr05,23963000,23965452,4,ZS05g0552000,ZS05g0552400
Chr05,2396300,2396545,Chr05,23977746,23979575,12,ZS05g0552400,ZS05g0552700
Chr05,2396300,2396545,Chr05,23981873,23983076,8,ZS05g0552400,ZS05g0552800
Chr05,2396300,2396545,Chr05,23983143,23984038,7,ZS05g0552400,ZS05g0552900
Chr05,2396300,2396545,Chr05,23992907,23995154,4,ZS05g0552400,ZS05g0553000
Chr05,2397010,2397108,Chr05,23977746,23979575,6,ZS05g0552500,ZS05g0552700
Chr05,2397010,2397108,Chr05,23981873,23983076,8,ZS05g0552500,ZS05g0552800
Chr05,2397010,2397108,Chr05,23983143,23984038,4,ZS05g0552500,ZS05g0552900
Chr05,2397010,2397108,Chr05,23992907,23995154,4,ZS05g0552500,ZS05g0553000
Chr05,2397774,2397957,Chr05,24028514,24030372,4,ZS05g0552700,ZS05g0553600
Chr05,2402851,2403037,Chr05,24036868,24039292,6,ZS05g0553600,ZS05g0553800
Chr05,2402851,2403037,Chr05,24042799,24044599,8,ZS05g0553600,ZS05g0553900
Chr05,2404279,2404459,Chr05,24075368,24077089,4,ZS05g0553900,ZS05g0554700
Chr05,2410830,2410973,Chr05,24119988,24121695,4,ZS05g0555500,ZS05g0555800
Chr05,2411998,2412169,Chr05,24135943,24137759,5,ZS05g0555800,ZS05g0556000
Chr05,2411998,2412169,Chr05,24141662,24142702,4,ZS05g0555800,ZS05g0556100
Chr05,2413594,2413775,Chr05,24150370,24151910,4,ZS05g0556000,ZS05g0556200
Chr05,2415037,2415191,Chr05,24268352,24270149,4,ZS05g0556200,ZS05g0558100
Chr05,2416463,2416647,Chr05,24198130,24199453,5,ZS05g0556500,ZS05g0556900
Chr05,2426100,2426230,Chr05,24288133,24290812,4,ZS05g0557900,ZS05g0558600
Chr05,2426835,2427014,Chr05,24288133,24290812,7,ZS05g0558100,ZS05g0558600
Chr05,2427672,2427826,Chr05,24288133,24290812,13,ZS05g0558200,ZS05g0558600
Chr05,2427672,2427826,Chr05,24365852,24368009,4,ZS05g0558200,ZS05g0559600
Chr05,2428813,2429081,Chr05,24300014,24301325,4,ZS05g0558600,ZS05g0558800
Chr05,2428813,2429081,Chr05,24323921,24326473,7,ZS05g0558600,ZS05g0559200
Chr05,2432392,2432647,Chr05,24341781,24344025,6,ZS05g0559200,ZS05g0559400
Chr05,2432392,2432647,Chr05,24345404,24347090,6,ZS05g0559200,ZS05g0559500
Chr05,2432392,2432647,Chr05,24365852,24368009,6,ZS05g0559200,ZS05g0559600
Chr05,2432966,2433006,Chr05,24341781,24344025,4,ZS05g0559300,ZS05g0559400
Chr05,2432966,2433006,Chr05,24345404,24347090,11,ZS05g0559300,ZS05g0559500
Chr05,2434178,2434402,Chr05,24365852,24368009,4,ZS05g0559400,ZS05g0559600
Chr05,2447074,2447345,Chr05,24482272,24483559,10,ZS05g0560900,ZS05g0561000
Chr05,2447074,2447345,Chr05,24504167,24506475,9,ZS05g0560900,ZS05g0561700
Chr05,2447074,2447345,Chr05,24519940,24521578,4,ZS05g0560900,ZS05g0562200
Chr05,2447636,2447804,Chr05,24488238,24489798,12,ZS05g0561100,ZS05g0561200
Chr05,2447636,2447804,Chr05,24491460,24492873,5,ZS05g0561100,ZS05g0561300
Chr05,2447636,2447804,Chr05,24495331,24496909,4,ZS05g0561100,ZS05g0561400
Chr05,2447636,2447804,Chr05,24561917,24564831,5,ZS05g0561100,ZS05g0562900
Chr05,2448227,2448355,Chr05,24491460,24492873,12,ZS05g0561000,ZS05g0561300
Chr05,2448227,2448355,Chr05,24495331,24496909,4,ZS05g0561000,ZS05g0561400
Chr05,2448823,2448979,Chr05,24517524,24519372,4,ZS05g0561200,ZS05g0562100
Chr05,2449533,2449690,Chr05,24504167,24506475,10,ZS05g0561400,ZS05g0561700
Chr05,2450416,2450647,Chr05,24519940,24521578,5,ZS05g0561700,ZS05g0562200
Chr05,2451271,2451439,Chr05,24561917,24564831,4,ZS05g0561900,ZS05g0562900
Chr05,2451752,2451937,Chr05,24561917,24564831,5,ZS05g0562100,ZS05g0562900
Chr05,2451994,2452157,Chr05,24528986,24530874,7,ZS05g0562200,ZS05g0562300
Chr05,2451994,2452157,Chr05,24555630,24557886,8,ZS05g0562200,ZS05g0562800
Chr05,2452898,2453087,Chr05,24538826,24540528,4,ZS05g0562300,ZS05g0562600
Chr05,2452898,2453087,Chr05,24586589,24589052,4,ZS05g0562300,ZS05g0563500
Chr05,2453411,2453502,Chr05,24561917,24564831,7,ZS05g0562500,ZS05g0562900
Chr05,2453882,2454052,Chr05,24561917,24564831,7,ZS05g0562600,ZS05g0562900
Chr05,2455020,2455237,Chr05,24561917,24564831,9,ZS05g0562700,ZS05g0562900
Chr05,2455563,2455788,Chr05,24561917,24564831,4,ZS05g0562800,ZS05g0562900
Chr05,2456191,2456483,Chr05,24572264,24572928,5,ZS05g0562900,ZS05g0563100
Chr05,2456191,2456483,Chr05,24575579,24576705,14,ZS05g0562900,ZS05g0563200
Chr05,2456191,2456483,Chr05,24581284,24582602,6,ZS05g0562900,ZS05g0563400
Chr05,2456191,2456483,Chr05,24582570,24583576,9,ZS05g0562900,ZS05g0563500
Chr05,2456191,2456483,Chr05,24586589,24589052,4,ZS05g0562900,ZS05g0563500
Chr05,2456191,2456483,Chr05,24601638,24602999,4,ZS05g0562900,ZS05g0563800
Chr05,2456191,2456483,Chr05,24608518,24609795,4,ZS05g0562900,ZS05g0564000
Chr05,2456191,2456483,Chr05,24614508,24617205,4,ZS05g0562900,ZS05g0564200
Chr05,2458658,2458905,Chr05,24598726,24599712,5,ZS05g0563500,ZS05g0563700
Chr05,2458658,2458905,Chr05,24601638,24602999,4,ZS05g0563500,ZS05g0563800
Chr05,2460163,2460299,Chr05,24611421,24613453,5,ZS05g0563800,ZS05g0564100
Chr05,2460163,2460299,Chr05,24614508,24617205,7,ZS05g0563800,ZS05g0564200
Chr05,2461450,2461720,Chr05,24629490,24630585,5,ZS05g0564200,ZS05g0564500
Chr05,2461450,2461720,Chr05,24640099,24641235,6,ZS05g0564200,ZS05g0564700
Chr05,2461450,2461720,Chr05,24714336,24716229,5,ZS05g0564200,ZS05g0565400
Chr05,2466996,2467126,Chr05,24709474,24710585,5,ZS05g0564900,ZS05g0565300
Chr05,2475966,2476177,Chr05,25100820,25102289,5,ZS05g0565900,ZS05g0570900
Chr05,2480346,2480486,Chr05,24822143,24823552,4,ZS05g0566800,ZS05g0567000
Chr05,2482214,2482355,Chr05,24834160,24834919,4,ZS05g0567000,ZS05g0567200
Chr05,2484224,2484516,Chr05,24850662,24852094,5,ZS05g0567300,ZS05g0567500
Chr05,2484224,2484516,Chr05,24872385,24874289,5,ZS05g0567300,ZS05g0567800
Chr05,2484646,2484864,Chr05,24854960,24857216,8,ZS05g0567400,ZS05g0567600
Chr05,2484646,2484864,Chr05,24857428,24858380,8,ZS05g0567400,ZS05g0567600
Chr05,2484646,2484864,Chr05,24872385,24874289,4,ZS05g0567400,ZS05g0567800
Chr05,2485496,2485721,Chr05,24866872,24868248,8,ZS05g0567600,ZS05g0567700
Chr05,2485496,2485721,Chr05,24872385,24874289,5,ZS05g0567600,ZS05g0567800
Chr05,2485742,2485838,Chr05,24866872,24868248,5,ZS05g0567600,ZS05g0567700
Chr05,2487238,2487428,Chr05,24898018,24900241,4,ZS05g0567800,ZS05g0568400
Chr05,2489456,2489583,Chr05,24918571,24919737,4,ZS05g0568300,ZS05g0568600
Chr05,2489456,2489583,Chr05,24924024,24926164,5,ZS05g0568300,ZS05g0568700
Chr05,2489801,2490024,Chr05,24909464,24911880,7,ZS05g0568400,ZS05g0568500
Chr05,2489801,2490024,Chr05,24918571,24919737,6,ZS05g0568400,ZS05g0568600
Chr05,2489801,2490024,Chr05,24920485,24921731,4,ZS05g0568400,ZS05g0568600
Chr05,2490946,2491188,Chr05,24918571,24919737,4,ZS05g0568500,ZS05g0568600
Chr05,2490946,2491188,Chr05,24920485,24921731,5,ZS05g0568500,ZS05g0568600
Chr05,2490946,2491188,Chr05,24924024,24926164,5,ZS05g0568500,ZS05g0568700
Chr05,2490946,2491188,Chr05,24926656,24929551,7,ZS05g0568500,ZS05g0568800
Chr05,2497887,2498057,Chr05,24994984,24997036,7,ZS05g0569500,ZS05g0569600
Chr05,2499498,2499703,Chr05,25006599,25008550,4,ZS05g0569600,ZS05g0569800
Chr05,2500659,2500855,Chr05,25044163,25045345,4,ZS05g0569800,ZS05g0570100
Chr05,2500659,2500855,Chr05,25047654,25049102,4,ZS05g0569800,ZS05g0570200
Chr05,2501200,2501362,Chr05,25033727,25035568,4,ZS05g0569900,ZS05g0570000
Chr05,2503372,2503556,Chr05,25044163,25045345,5,ZS05g0570000,ZS05g0570100
Chr05,2503372,2503556,Chr05,25050381,25052332,6,ZS05g0570000,ZS05g0570300
Chr05,2504765,2504910,Chr05,25068188,25069500,5,ZS05g0570200,ZS05g0570600
Chr05,2510082,2510228,Chr05,25118381,25120229,4,ZS05g0570900,ZS05g0571300
Chr05,2510082,2510228,Chr05,25120127,25121651,7,ZS05g0570900,ZS05g0571400
Chr05,2511838,2512022,Chr05,25250792,25254730,4,ZS05g0571300,ZS05g0573700
Chr05,2512012,2512165,Chr05,25130314,25131520,8,ZS05g0571400,ZS05g0571600
Chr05,2512426,2512541,Chr05,25135978,25137316,5,ZS05g0571500,ZS05g0571700
Chr05,2513031,2513152,Chr05,25148952,25150108,4,ZS05g0571600,ZS05g0572000
Chr05,2513597,2513731,Chr05,25148952,25150108,6,ZS05g0571700,ZS05g0572000
Chr05,2517971,2518183,Chr05,25215409,25216686,4,ZS05g0572500,ZS05g0573000
Chr05,2518384,2518532,Chr05,25199236,25203088,4,ZS05g0572600,ZS05g0572900
Chr05,2519923,2520308,Chr05,25215409,25216686,13,ZS05g0572900,ZS05g0573000
Chr05,2519923,2520308,Chr05,25217901,25219622,8,ZS05g0572900,ZS05g0573100
Chr05,2519923,2520308,Chr05,25220460,25221845,5,ZS05g0572900,ZS05g0573200
Chr05,2521540,2521668,Chr05,25229608,25231315,5,ZS05g0573000,ZS05g0573300
Chr05,2521790,2521962,Chr05,25229608,25231315,11,ZS05g0573100,ZS05g0573300
Chr05,2521790,2521962,Chr05,25250792,25254730,4,ZS05g0573100,ZS05g0573700
Chr05,2522046,2522184,Chr05,25229608,25231315,15,ZS05g0573200,ZS05g0573300
Chr05,2522046,2522184,Chr05,25250792,25254730,6,ZS05g0573200,ZS05g0573700
Chr05,2522960,2523131,Chr05,25250792,25254730,11,ZS05g0573300,ZS05g0573700
Chr05,2522960,2523131,Chr05,25260062,25261046,4,ZS05g0573300,ZS05g0573900
Chr05,2523673,2523794,Chr05,25250792,25254730,14,ZS05g0573500,ZS05g0573700
Chr05,2523890,2523953,Chr05,25250792,25254730,11,ZS05g0573500,ZS05g0573700
Chr05,2524213,2524359,Chr05,25250792,25254730,9,ZS05g0573600,ZS05g0573700
Chr05,2525079,2525473,Chr05,25260062,25261046,5,ZS05g0573700,ZS05g0573900
Chr05,2525079,2525473,Chr05,25271314,25272738,4,ZS05g0573700,ZS05g0574100
Chr05,2526006,2526104,Chr05,25271314,25272738,4,ZS05g0573900,ZS05g0574100
Chr05,2527577,2527694,Chr05,25288740,25290056,8,ZS05g0574200,ZS05g0574500
Chr05,2527577,2527694,Chr05,25300765,25304171,4,ZS05g0574200,ZS05g0574600
Chr05,2528874,2529005,Chr05,25300765,25304171,9,ZS05g0574500,ZS05g0574600
Chr05,2530076,2530417,Chr05,25316821,25317966,7,ZS05g0574600,ZS05g0574800
Chr05,2531682,2531796,Chr05,25325405,25327663,6,ZS05g0574800,ZS05g0574900
Chr05,2532540,2532766,Chr05,25337459,25338772,6,ZS05g0574900,ZS05g0575100
Chr05,2532540,2532766,Chr05,25344329,25346443,8,ZS05g0574900,ZS05g0575200
Chr05,2542033,2542198,Chr05,25430422,25431929,7,ZS05g0576700,ZS05g0576800
Chr05,2543042,2543192,Chr05,25442832,25444577,7,ZS05g0576800,ZS05g0576900
Chr05,2544283,2544457,Chr05,25458931,25460529,4,ZS05g0576900,ZS05g0577000
